station_id,stationname,date,daytype,rides
40940,Halsted/63rd,1/5/22,W,158
40960,Pulaski-Orange,1/5/22,W,1391
40970,Cicero-Forest Park,1/5/22,W,464
40980,Harlem-Forest Park,1/5/22,W,302
40990,69th,1/5/22,W,1416
41000,Cermak-Chinatown,1/5/22,W,971
41010,Rockwell,1/5/22,W,386
41020,Logan Square,1/5/22,W,1745
41030,Polk,1/5/22,W,1187
41040,Kedzie-Cermak,1/5/22,W,401
41050,Linden,1/5/22,W,180
41060,Ashland-Orange,1/5/22,W,541
41070,Kedzie-Lake,1/5/22,W,317
41080,47th-South Elevated,1/5/22,W,297
41090,Monroe/State,1/5/22,W,1536
41120,35-Bronzeville-IIT,1/5/22,W,367
41130,Halsted-Orange,1/5/22,W,631
41140,King Drive,1/5/22,W,134
41150,Kedzie-Midway,1/5/22,W,1157
41160,Clinton-Lake,1/5/22,W,1107
41170,Garfield-Dan Ryan,1/5/22,W,933
41180,Kedzie-Brown,1/5/22,W,663
41190,Jarvis,1/5/22,W,494
41200,Argyle,1/5/22,W,1176
41210,Wellington,1/5/22,W,779
41220,Fullerton,1/5/22,W,2653
41230,47th-Dan Ryan,1/5/22,W,822
41240,Addison-O'Hare,1/5/22,W,679
41250,Central-Evanston,1/5/22,W,290
41260,Austin-Lake,1/5/22,W,550
41270,43rd,1/5/22,W,261
41280,Jefferson Park,1/5/22,W,2071
41290,Kimball,1/5/22,W,1354
41300,Loyola,1/5/22,W,1139
41310,Paulina,1/5/22,W,739
41320,Belmont-North Main,1/5/22,W,2951
41330,Montrose-O'Hare,1/5/22,W,590
41340,LaSalle,1/5/22,W,630
41350,Oak Park-Lake,1/5/22,W,307
41360,California-Lake,1/5/22,W,333
41380,Bryn Mawr,1/5/22,W,1275
41400,Roosevelt,1/5/22,W,3211
41410,Chicago/Milwaukee,1/5/22,W,1064
41420,Addison-North Main,1/5/22,W,1468
41430,87th,1/5/22,W,1123
41440,Addison-Brown,1/5/22,W,479
41450,Chicago/State,1/5/22,W,3475
41460,Irving Park-Brown,1/5/22,W,605
41480,Western-Brown,1/5/22,W,1070
41490,Harrison,1/5/22,W,788
41500,Montrose-Brown,1/5/22,W,622
41510,Morgan-Lake,1/5/22,W,1139
41660,Lake/State,1/5/22,W,4586
41670,Conservatory,1/5/22,W,421
41680,Oakton-Skokie,1/5/22,W,248
41690,Cermak-McCormick Place,1/5/22,W,433
41700,Washington/Wabash,1/5/22,W,3277
40010,Austin-Forest Park,1/6/22,W,354
40020,Harlem-Lake,1/6/22,W,1046
40030,Pulaski-Lake,1/6/22,W,500
40040,Quincy/Wells,1/6/22,W,1448
40050,Davis,1/6/22,W,860
40060,Belmont-O'Hare,1/6/22,W,1609
40070,Jackson/Dearborn,1/6/22,W,1228
40080,Sheridan,1/6/22,W,1183
40090,Damen-Brown,1/6/22,W,703
40100,Morse,1/6/22,W,1322
40120,35th/Archer,1/6/22,W,785
40130,51st,1/6/22,W,297
40140,Dempster-Skokie,1/6/22,W,381
40150,Pulaski-Cermak,1/6/22,W,421
40160,LaSalle/Van Buren,1/6/22,W,644
40170,Ashland-Lake,1/6/22,W,782
40180,Oak Park-Forest Park,1/6/22,W,302
40190,Sox-35th-Dan Ryan,1/6/22,W,890
40210,Damen-Cermak,1/6/22,W,654
40220,Western-Forest Park,1/6/22,W,445
40230,Cumberland,1/6/22,W,880
40240,79th,1/6/22,W,2100
40250,Kedzie-Homan-Forest Park,1/6/22,W,557
40260,State/Lake,1/6/22,W,2827
40270,Main,1/6/22,W,299
40280,Central-Lake,1/6/22,W,715
40290,Ashland/63rd,1/6/22,W,352
40300,Indiana,1/6/22,W,198
40310,Western-Orange,1/6/22,W,1109
40320,Division/Milwaukee,1/6/22,W,1568
40330,Grand/State,1/6/22,W,2485
40340,Berwyn,1/6/22,W,0
40350,UIC-Halsted,1/6/22,W,791
40360,Southport,1/6/22,W,765
40370,Washington/Dearborn,1/6/22,W,3031
40380,Clark/Lake,1/6/22,W,3718
40390,Forest Park,1/6/22,W,722
40400,Noyes,1/6/22,W,269
40420,Cicero-Cermak,1/6/22,W,466
40430,Clinton-Forest Park,1/6/22,W,652
40440,California-Cermak,1/6/22,W,548
40450,95th/Dan Ryan,1/6/22,W,2693
40460,Merchandise Mart,1/6/22,W,1343
40470,Racine,1/6/22,W,354
40480,Cicero-Lake,1/6/22,W,377
40490,Grand/Milwaukee,1/6/22,W,732
40510,Garfield-South Elevated,1/6/22,W,321
40520,Foster,1/6/22,W,212
40530,Diversey,1/6/22,W,1338
40540,Wilson,1/6/22,W,2548
40550,Irving Park-O'Hare,1/6/22,W,1195
40560,Jackson/State,1/6/22,W,1477
40570,California/Milwaukee,1/6/22,W,1267
40580,54th/Cermak,1/6/22,W,852
40590,Damen/Milwaukee,1/6/22,W,1362
40600,Kostner,1/6/22,W,155
40610,Ridgeland,1/6/22,W,297
40630,Clark/Division,1/6/22,W,2206
40650,North/Clybourn,1/6/22,W,1558
40660,Armitage,1/6/22,W,907
40670,Western/Milwaukee,1/6/22,W,1221
40680,Adams/Wabash,1/6/22,W,1614
40690,Dempster,1/6/22,W,253
40700,Laramie,1/6/22,W,320
40710,Chicago/Franklin,1/6/22,W,1735
40720,East 63rd-Cottage Grove,1/6/22,W,293
40730,Washington/Wells,1/6/22,W,1605
40740,Western-Cermak,1/6/22,W,483
40750,Harlem-O'Hare,1/6/22,W,781
40760,Granville,1/6/22,W,931
40770,Lawrence,1/6/22,W,0
40780,Central Park,1/6/22,W,378
40790,Monroe/Dearborn,1/6/22,W,1308
40800,Sedgwick,1/6/22,W,1014
40810,Medical Center,1/6/22,W,723
40820,Rosemont,1/6/22,W,1678
40830,18th,1/6/22,W,621
40840,South Boulevard,1/6/22,W,223
40850,Library,1/6/22,W,898
40870,Francisco,1/6/22,W,428
40880,Thorndale,1/6/22,W,796
40890,O'Hare Airport,1/6/22,W,4435
40900,Howard,1/6/22,W,1701
40910,63rd-Dan Ryan,1/6/22,W,861
40920,Pulaski-Forest Park,1/6/22,W,752
40930,Midway Airport,1/6/22,W,2408
40940,Halsted/63rd,1/6/22,W,137
40960,Pulaski-Orange,1/6/22,W,1352
40970,Cicero-Forest Park,1/6/22,W,400
40980,Harlem-Forest Park,1/6/22,W,287
40990,69th,1/6/22,W,1484
41000,Cermak-Chinatown,1/6/22,W,947
41010,Rockwell,1/6/22,W,389
41020,Logan Square,1/6/22,W,1773
41030,Polk,1/6/22,W,1180
41040,Kedzie-Cermak,1/6/22,W,386
41050,Linden,1/6/22,W,220
41060,Ashland-Orange,1/6/22,W,582
41070,Kedzie-Lake,1/6/22,W,374
41080,47th-South Elevated,1/6/22,W,299
41090,Monroe/State,1/6/22,W,1650
41120,35-Bronzeville-IIT,1/6/22,W,414
41130,Halsted-Orange,1/6/22,W,631
41140,King Drive,1/6/22,W,134
41150,Kedzie-Midway,1/6/22,W,1160
41160,Clinton-Lake,1/6/22,W,1047
41170,Garfield-Dan Ryan,1/6/22,W,885
41180,Kedzie-Brown,1/6/22,W,638
41190,Jarvis,1/6/22,W,495
41200,Argyle,1/6/22,W,1194
41210,Wellington,1/6/22,W,731
41220,Fullerton,1/6/22,W,2633
41230,47th-Dan Ryan,1/6/22,W,792
41240,Addison-O'Hare,1/6/22,W,692
41250,Central-Evanston,1/6/22,W,252
41260,Austin-Lake,1/6/22,W,529
41270,43rd,1/6/22,W,286
41280,Jefferson Park,1/6/22,W,2129
41290,Kimball,1/6/22,W,1362
41300,Loyola,1/6/22,W,1099
41310,Paulina,1/6/22,W,706
41320,Belmont-North Main,1/6/22,W,2935
41330,Montrose-O'Hare,1/6/22,W,558
41340,LaSalle,1/6/22,W,610
41350,Oak Park-Lake,1/6/22,W,305
41360,California-Lake,1/6/22,W,337
41380,Bryn Mawr,1/6/22,W,1298
41400,Roosevelt,1/6/22,W,3072
41410,Chicago/Milwaukee,1/6/22,W,1084
41420,Addison-North Main,1/6/22,W,1529
41430,87th,1/6/22,W,1060
41440,Addison-Brown,1/6/22,W,449
41450,Chicago/State,1/6/22,W,3480
41460,Irving Park-Brown,1/6/22,W,641
41480,Western-Brown,1/6/22,W,1107
41490,Harrison,1/6/22,W,831
41500,Montrose-Brown,1/6/22,W,617
41510,Morgan-Lake,1/6/22,W,1112
41660,Lake/State,1/6/22,W,4522
41670,Conservatory,1/6/22,W,403
41680,Oakton-Skokie,1/6/22,W,213
41690,Cermak-McCormick Place,1/6/22,W,464
41700,Washington/Wabash,1/6/22,W,3136
40010,Austin-Forest Park,1/7/22,W,333
40020,Harlem-Lake,1/7/22,W,1001
40030,Pulaski-Lake,1/7/22,W,507
40040,Quincy/Wells,1/7/22,W,1193
40050,Davis,1/7/22,W,947
40060,Belmont-O'Hare,1/7/22,W,1562
40070,Jackson/Dearborn,1/7/22,W,1118
40080,Sheridan,1/7/22,W,1223
40090,Damen-Brown,1/7/22,W,654
40100,Morse,1/7/22,W,1329
40120,35th/Archer,1/7/22,W,767
40130,51st,1/7/22,W,298
40140,Dempster-Skokie,1/7/22,W,365
40150,Pulaski-Cermak,1/7/22,W,479
40160,LaSalle/Van Buren,1/7/22,W,566
40170,Ashland-Lake,1/7/22,W,864
40180,Oak Park-Forest Park,1/7/22,W,248
40190,Sox-35th-Dan Ryan,1/7/22,W,908
40210,Damen-Cermak,1/7/22,W,626
40220,Western-Forest Park,1/7/22,W,448
40230,Cumberland,1/7/22,W,818
40240,79th,1/7/22,W,2008
40250,Kedzie-Homan-Forest Park,1/7/22,W,564
40260,State/Lake,1/7/22,W,2716
40270,Main,1/7/22,W,306
40280,Central-Lake,1/7/22,W,694
40290,Ashland/63rd,1/7/22,W,310
40300,Indiana,1/7/22,W,188
40310,Western-Orange,1/7/22,W,1094
40320,Division/Milwaukee,1/7/22,W,1574
40330,Grand/State,1/7/22,W,2668
40340,Berwyn,1/7/22,W,0
40350,UIC-Halsted,1/7/22,W,826
40360,Southport,1/7/22,W,778
40370,Washington/Dearborn,1/7/22,W,2896
40380,Clark/Lake,1/7/22,W,3409
40390,Forest Park,1/7/22,W,752
40400,Noyes,1/7/22,W,294
40420,Cicero-Cermak,1/7/22,W,457
40430,Clinton-Forest Park,1/7/22,W,640
40440,California-Cermak,1/7/22,W,547
40450,95th/Dan Ryan,1/7/22,W,2716
40460,Merchandise Mart,1/7/22,W,1134
40470,Racine,1/7/22,W,410
40480,Cicero-Lake,1/7/22,W,407
40490,Grand/Milwaukee,1/7/22,W,755
40510,Garfield-South Elevated,1/7/22,W,323
40520,Foster,1/7/22,W,253
40530,Diversey,1/7/22,W,1344
40540,Wilson,1/7/22,W,2596
40550,Irving Park-O'Hare,1/7/22,W,1141
40560,Jackson/State,1/7/22,W,1321
40570,California/Milwaukee,1/7/22,W,1162
40580,54th/Cermak,1/7/22,W,832
40590,Damen/Milwaukee,1/7/22,W,1354
40600,Kostner,1/7/22,W,145
40610,Ridgeland,1/7/22,W,266
40630,Clark/Division,1/7/22,W,2182
40650,North/Clybourn,1/7/22,W,1502
40660,Armitage,1/7/22,W,913
40670,Western/Milwaukee,1/7/22,W,1168
40680,Adams/Wabash,1/7/22,W,1493
40690,Dempster,1/7/22,W,262
40700,Laramie,1/7/22,W,365
40710,Chicago/Franklin,1/7/22,W,1658
40720,East 63rd-Cottage Grove,1/7/22,W,262
40730,Washington/Wells,1/7/22,W,1351
40740,Western-Cermak,1/7/22,W,451
40750,Harlem-O'Hare,1/7/22,W,745
40760,Granville,1/7/22,W,956
40770,Lawrence,1/7/22,W,0
40780,Central Park,1/7/22,W,364
40790,Monroe/Dearborn,1/7/22,W,1181
40800,Sedgwick,1/7/22,W,971
40810,Medical Center,1/7/22,W,819
40820,Rosemont,1/7/22,W,1629
40830,18th,1/7/22,W,607
40840,South Boulevard,1/7/22,W,230
40850,Library,1/7/22,W,874
40870,Francisco,1/7/22,W,405
40880,Thorndale,1/7/22,W,832
40890,O'Hare Airport,1/7/22,W,4245
40900,Howard,1/7/22,W,1772
40910,63rd-Dan Ryan,1/7/22,W,865
40920,Pulaski-Forest Park,1/7/22,W,845
40930,Midway Airport,1/7/22,W,2147
40940,Halsted/63rd,1/7/22,W,154
40960,Pulaski-Orange,1/7/22,W,1306
40970,Cicero-Forest Park,1/7/22,W,412
40980,Harlem-Forest Park,1/7/22,W,254
40990,69th,1/7/22,W,1483
41000,Cermak-Chinatown,1/7/22,W,1092
41010,Rockwell,1/7/22,W,394
41020,Logan Square,1/7/22,W,1696
41030,Polk,1/7/22,W,1091
41040,Kedzie-Cermak,1/7/22,W,432
41050,Linden,1/7/22,W,266
41060,Ashland-Orange,1/7/22,W,543
41070,Kedzie-Lake,1/7/22,W,384
41080,47th-South Elevated,1/7/22,W,293
41090,Monroe/State,1/7/22,W,1609
41120,35-Bronzeville-IIT,1/7/22,W,388
41130,Halsted-Orange,1/7/22,W,578
41140,King Drive,1/7/22,W,119
41150,Kedzie-Midway,1/7/22,W,1067
41160,Clinton-Lake,1/7/22,W,916
41170,Garfield-Dan Ryan,1/7/22,W,932
41180,Kedzie-Brown,1/7/22,W,667
41190,Jarvis,1/7/22,W,510
41200,Argyle,1/7/22,W,1184
41210,Wellington,1/7/22,W,768
41220,Fullerton,1/7/22,W,2780
41230,47th-Dan Ryan,1/7/22,W,854
41240,Addison-O'Hare,1/7/22,W,627
41250,Central-Evanston,1/7/22,W,237
41260,Austin-Lake,1/7/22,W,556
41270,43rd,1/7/22,W,224
41280,Jefferson Park,1/7/22,W,1967
41290,Kimball,1/7/22,W,1407
41300,Loyola,1/7/22,W,1114
41310,Paulina,1/7/22,W,690
41320,Belmont-North Main,1/7/22,W,3126
41330,Montrose-O'Hare,1/7/22,W,526
41340,LaSalle,1/7/22,W,595
41350,Oak Park-Lake,1/7/22,W,279
41360,California-Lake,1/7/22,W,339
41380,Bryn Mawr,1/7/22,W,1210
41400,Roosevelt,1/7/22,W,3226
41410,Chicago/Milwaukee,1/7/22,W,1025
41420,Addison-North Main,1/7/22,W,1542
41430,87th,1/7/22,W,1044
41440,Addison-Brown,1/7/22,W,450
41450,Chicago/State,1/7/22,W,3521
41460,Irving Park-Brown,1/7/22,W,621
41480,Western-Brown,1/7/22,W,1079
41490,Harrison,1/7/22,W,880
41500,Montrose-Brown,1/7/22,W,576
41510,Morgan-Lake,1/7/22,W,1084
41660,Lake/State,1/7/22,W,4383
41670,Conservatory,1/7/22,W,373
41680,Oakton-Skokie,1/7/22,W,219
41690,Cermak-McCormick Place,1/7/22,W,506
41700,Washington/Wabash,1/7/22,W,3033
40010,Austin-Forest Park,1/8/22,A,207
40020,Harlem-Lake,1/8/22,A,762
40030,Pulaski-Lake,1/8/22,A,371
40040,Quincy/Wells,1/8/22,A,475
40050,Davis,1/8/22,A,754
40060,Belmont-O'Hare,1/8/22,A,1083
40070,Jackson/Dearborn,1/8/22,A,736
40080,Sheridan,1/8/22,A,1112
40090,Damen-Brown,1/8/22,A,495
40100,Morse,1/8/22,A,1064
40120,35th/Archer,1/8/22,A,481
40130,51st,1/8/22,A,201
40140,Dempster-Skokie,1/8/22,A,265
40150,Pulaski-Cermak,1/8/22,A,346
40160,LaSalle/Van Buren,1/8/22,A,201
40170,Ashland-Lake,1/8/22,A,501
40180,Oak Park-Forest Park,1/8/22,A,182
40190,Sox-35th-Dan Ryan,1/8/22,A,609
40210,Damen-Cermak,1/8/22,A,441
40220,Western-Forest Park,1/8/22,A,328
40230,Cumberland,1/8/22,A,505
40240,79th,1/8/22,A,1532
40250,Kedzie-Homan-Forest Park,1/8/22,A,410
40260,State/Lake,1/8/22,A,2236
40270,Main,1/8/22,A,233
40280,Central-Lake,1/8/22,A,510
40290,Ashland/63rd,1/8/22,A,252
40300,Indiana,1/8/22,A,99
40310,Western-Orange,1/8/22,A,719
40320,Division/Milwaukee,1/8/22,A,1190
40330,Grand/State,1/8/22,A,2927
40340,Berwyn,1/8/22,A,0
40350,UIC-Halsted,1/8/22,A,586
40360,Southport,1/8/22,A,825
40370,Washington/Dearborn,1/8/22,A,2005
40380,Clark/Lake,1/8/22,A,1807
40390,Forest Park,1/8/22,A,475
40400,Noyes,1/8/22,A,247
40420,Cicero-Cermak,1/8/22,A,389
40430,Clinton-Forest Park,1/8/22,A,490
40440,California-Cermak,1/8/22,A,347
40450,95th/Dan Ryan,1/8/22,A,1828
40460,Merchandise Mart,1/8/22,A,611
40470,Racine,1/8/22,A,316
40480,Cicero-Lake,1/8/22,A,308
40490,Grand/Milwaukee,1/8/22,A,656
40510,Garfield-South Elevated,1/8/22,A,386
40520,Foster,1/8/22,A,215
40530,Diversey,1/8/22,A,1023
40540,Wilson,1/8/22,A,2217
40550,Irving Park-O'Hare,1/8/22,A,862
40560,Jackson/State,1/8/22,A,904
40570,California/Milwaukee,1/8/22,A,979
40580,54th/Cermak,1/8/22,A,536
40590,Damen/Milwaukee,1/8/22,A,1259
40600,Kostner,1/8/22,A,107
40610,Ridgeland,1/8/22,A,153
40630,Clark/Division,1/8/22,A,2238
40650,North/Clybourn,1/8/22,A,1548
40660,Armitage,1/8/22,A,945
40670,Western/Milwaukee,1/8/22,A,857
40680,Adams/Wabash,1/8/22,A,927
40690,Dempster,1/8/22,A,201
40700,Laramie,1/8/22,A,216
40710,Chicago/Franklin,1/8/22,A,1109
40720,East 63rd-Cottage Grove,1/8/22,A,26
40730,Washington/Wells,1/8/22,A,453
40740,Western-Cermak,1/8/22,A,305
40750,Harlem-O'Hare,1/8/22,A,457
40760,Granville,1/8/22,A,853
40770,Lawrence,1/8/22,A,0
40780,Central Park,1/8/22,A,259
40790,Monroe/Dearborn,1/8/22,A,609
40800,Sedgwick,1/8/22,A,798
40810,Medical Center,1/8/22,A,357
40820,Rosemont,1/8/22,A,1239
40830,18th,1/8/22,A,556
40840,South Boulevard,1/8/22,A,152
40850,Library,1/8/22,A,514
40870,Francisco,1/8/22,A,286
40880,Thorndale,1/8/22,A,632
40890,O'Hare Airport,1/8/22,A,3983
40900,Howard,1/8/22,A,1387
40910,63rd-Dan Ryan,1/8/22,A,719
40920,Pulaski-Forest Park,1/8/22,A,734
40930,Midway Airport,1/8/22,A,1360
40940,Halsted/63rd,1/8/22,A,86
40960,Pulaski-Orange,1/8/22,A,735
40970,Cicero-Forest Park,1/8/22,A,274
40980,Harlem-Forest Park,1/8/22,A,132
40990,69th,1/8/22,A,1171
41000,Cermak-Chinatown,1/8/22,A,1324
41010,Rockwell,1/8/22,A,252
41020,Logan Square,1/8/22,A,1335
41030,Polk,1/8/22,A,336
41040,Kedzie-Cermak,1/8/22,A,309
41050,Linden,1/8/22,A,141
41060,Ashland-Orange,1/8/22,A,367
41070,Kedzie-Lake,1/8/22,A,258
41080,47th-South Elevated,1/8/22,A,226
41090,Monroe/State,1/8/22,A,1063
41120,35-Bronzeville-IIT,1/8/22,A,312
41130,Halsted-Orange,1/8/22,A,371
41140,King Drive,1/8/22,A,12
41150,Kedzie-Midway,1/8/22,A,694
41160,Clinton-Lake,1/8/22,A,564
41170,Garfield-Dan Ryan,1/8/22,A,741
41180,Kedzie-Brown,1/8/22,A,554
41190,Jarvis,1/8/22,A,452
41200,Argyle,1/8/22,A,1111
41210,Wellington,1/8/22,A,482
41220,Fullerton,1/8/22,A,2754
41230,47th-Dan Ryan,1/8/22,A,700
41240,Addison-O'Hare,1/8/22,A,399
41250,Central-Evanston,1/8/22,A,110
41260,Austin-Lake,1/8/22,A,337
41270,43rd,1/8/22,A,201
41280,Jefferson Park,1/8/22,A,1360
41290,Kimball,1/8/22,A,1036
41300,Loyola,1/8/22,A,1099
41310,Paulina,1/8/22,A,584
41320,Belmont-North Main,1/8/22,A,3146
41330,Montrose-O'Hare,1/8/22,A,379
41340,LaSalle,1/8/22,A,419
41350,Oak Park-Lake,1/8/22,A,207
41360,California-Lake,1/8/22,A,207
41380,Bryn Mawr,1/8/22,A,1008
41400,Roosevelt,1/8/22,A,2969
41410,Chicago/Milwaukee,1/8/22,A,652
41420,Addison-North Main,1/8/22,A,1715
41430,87th,1/8/22,A,804
41440,Addison-Brown,1/8/22,A,361
41450,Chicago/State,1/8/22,A,3053
41460,Irving Park-Brown,1/8/22,A,475
41480,Western-Brown,1/8/22,A,860
41490,Harrison,1/8/22,A,918
41500,Montrose-Brown,1/8/22,A,476
41510,Morgan-Lake,1/8/22,A,1019
41660,Lake/State,1/8/22,A,3880
41670,Conservatory,1/8/22,A,381
41680,Oakton-Skokie,1/8/22,A,120
41690,Cermak-McCormick Place,1/8/22,A,448
41700,Washington/Wabash,1/8/22,A,2160
40010,Austin-Forest Park,1/9/22,U,174
40020,Harlem-Lake,1/9/22,U,500
40030,Pulaski-Lake,1/9/22,U,300
40040,Quincy/Wells,1/9/22,U,400
40050,Davis,1/9/22,U,546
40060,Belmont-O'Hare,1/9/22,U,811
40070,Jackson/Dearborn,1/9/22,U,601
40080,Sheridan,1/9/22,U,790
40090,Damen-Brown,1/9/22,U,327
40100,Morse,1/9/22,U,856
40120,35th/Archer,1/9/22,U,384
40130,51st,1/9/22,U,162
40140,Dempster-Skokie,1/9/22,U,175
40150,Pulaski-Cermak,1/9/22,U,254
40160,LaSalle/Van Buren,1/9/22,U,167
40170,Ashland-Lake,1/9/22,U,339
40180,Oak Park-Forest Park,1/9/22,U,129
40190,Sox-35th-Dan Ryan,1/9/22,U,521
40210,Damen-Cermak,1/9/22,U,302
40220,Western-Forest Park,1/9/22,U,229
40230,Cumberland,1/9/22,U,376
40240,79th,1/9/22,U,1251
40250,Kedzie-Homan-Forest Park,1/9/22,U,309
40260,State/Lake,1/9/22,U,1754
40270,Main,1/9/22,U,191
40280,Central-Lake,1/9/22,U,400
40290,Ashland/63rd,1/9/22,U,230
40300,Indiana,1/9/22,U,84
40310,Western-Orange,1/9/22,U,547
40320,Division/Milwaukee,1/9/22,U,926
40330,Grand/State,1/9/22,U,2273
40340,Berwyn,1/9/22,U,0
40350,UIC-Halsted,1/9/22,U,598
40360,Southport,1/9/22,U,573
40370,Washington/Dearborn,1/9/22,U,1639
40380,Clark/Lake,1/9/22,U,1475
40390,Forest Park,1/9/22,U,298
40400,Noyes,1/9/22,U,158
40420,Cicero-Cermak,1/9/22,U,291
40430,Clinton-Forest Park,1/9/22,U,421
40440,California-Cermak,1/9/22,U,262
40450,95th/Dan Ryan,1/9/22,U,1576
40460,Merchandise Mart,1/9/22,U,427
40470,Racine,1/9/22,U,229
40480,Cicero-Lake,1/9/22,U,250
40490,Grand/Milwaukee,1/9/22,U,471
40510,Garfield-South Elevated,1/9/22,U,244
40520,Foster,1/9/22,U,140
40530,Diversey,1/9/22,U,679
40540,Wilson,1/9/22,U,1547
40550,Irving Park-O'Hare,1/9/22,U,610
40560,Jackson/State,1/9/22,U,698
40570,California/Milwaukee,1/9/22,U,645
40580,54th/Cermak,1/9/22,U,377
40590,Damen/Milwaukee,1/9/22,U,859
40600,Kostner,1/9/22,U,113
40610,Ridgeland,1/9/22,U,100
40630,Clark/Division,1/9/22,U,1802
40650,North/Clybourn,1/9/22,U,1158
40660,Armitage,1/9/22,U,590
40670,Western/Milwaukee,1/9/22,U,628
40680,Adams/Wabash,1/9/22,U,663
40690,Dempster,1/9/22,U,165
40700,Laramie,1/9/22,U,165
40710,Chicago/Franklin,1/9/22,U,682
40720,East 63rd-Cottage Grove,1/9/22,U,35
40730,Washington/Wells,1/9/22,U,322
40740,Western-Cermak,1/9/22,U,215
40750,Harlem-O'Hare,1/9/22,U,347
40760,Granville,1/9/22,U,650
40770,Lawrence,1/9/22,U,0
40780,Central Park,1/9/22,U,194
40790,Monroe/Dearborn,1/9/22,U,408
40800,Sedgwick,1/9/22,U,543
40810,Medical Center,1/9/22,U,314
40820,Rosemont,1/9/22,U,934
40830,18th,1/9/22,U,393
40840,South Boulevard,1/9/22,U,125
40850,Library,1/9/22,U,444
40870,Francisco,1/9/22,U,226
40880,Thorndale,1/9/22,U,535
40890,O'Hare Airport,1/9/22,U,4208
40900,Howard,1/9/22,U,1090
40910,63rd-Dan Ryan,1/9/22,U,552
40920,Pulaski-Forest Park,1/9/22,U,650
40930,Midway Airport,1/9/22,U,1037
40940,Halsted/63rd,1/9/22,U,92
40960,Pulaski-Orange,1/9/22,U,538
40970,Cicero-Forest Park,1/9/22,U,229
40980,Harlem-Forest Park,1/9/22,U,92
40990,69th,1/9/22,U,834
41000,Cermak-Chinatown,1/9/22,U,879
41010,Rockwell,1/9/22,U,217
41020,Logan Square,1/9/22,U,964
41030,Polk,1/9/22,U,259
41040,Kedzie-Cermak,1/9/22,U,226
41050,Linden,1/9/22,U,74
41060,Ashland-Orange,1/9/22,U,288
41070,Kedzie-Lake,1/9/22,U,208
41080,47th-South Elevated,1/9/22,U,191
41090,Monroe/State,1/9/22,U,769
41120,35-Bronzeville-IIT,1/9/22,U,328
41130,Halsted-Orange,1/9/22,U,267
41140,King Drive,1/9/22,U,13
41150,Kedzie-Midway,1/9/22,U,498
41160,Clinton-Lake,1/9/22,U,356
41170,Garfield-Dan Ryan,1/9/22,U,473
41180,Kedzie-Brown,1/9/22,U,389
41190,Jarvis,1/9/22,U,317
41200,Argyle,1/9/22,U,977
41210,Wellington,1/9/22,U,335
41220,Fullerton,1/9/22,U,2108
41230,47th-Dan Ryan,1/9/22,U,495
41240,Addison-O'Hare,1/9/22,U,267
41250,Central-Evanston,1/9/22,U,93
41260,Austin-Lake,1/9/22,U,244
41270,43rd,1/9/22,U,151
41280,Jefferson Park,1/9/22,U,1084
41290,Kimball,1/9/22,U,884
41300,Loyola,1/9/22,U,825
41310,Paulina,1/9/22,U,399
41320,Belmont-North Main,1/9/22,U,2432
41330,Montrose-O'Hare,1/9/22,U,284
41340,LaSalle,1/9/22,U,340
41350,Oak Park-Lake,1/9/22,U,149
41360,California-Lake,1/9/22,U,174
41380,Bryn Mawr,1/9/22,U,721
41400,Roosevelt,1/9/22,U,2224
41410,Chicago/Milwaukee,1/9/22,U,484
41420,Addison-North Main,1/9/22,U,1281
41430,87th,1/9/22,U,706
41440,Addison-Brown,1/9/22,U,254
41450,Chicago/State,1/9/22,U,2436
41460,Irving Park-Brown,1/9/22,U,331
41480,Western-Brown,1/9/22,U,622
41490,Harrison,1/9/22,U,666
41500,Montrose-Brown,1/9/22,U,356
41510,Morgan-Lake,1/9/22,U,748
41660,Lake/State,1/9/22,U,2908
41670,Conservatory,1/9/22,U,302
41680,Oakton-Skokie,1/9/22,U,78
41690,Cermak-McCormick Place,1/9/22,U,336
41700,Washington/Wabash,1/9/22,U,1528
40010,Austin-Forest Park,1/10/22,W,369
40020,Harlem-Lake,1/10/22,W,1095
40030,Pulaski-Lake,1/10/22,W,507
40040,Quincy/Wells,1/10/22,W,1431
40050,Davis,1/10/22,W,962
40060,Belmont-O'Hare,1/10/22,W,1481
40070,Jackson/Dearborn,1/10/22,W,1224
40080,Sheridan,1/10/22,W,1206
40090,Damen-Brown,1/10/22,W,739
40100,Morse,1/10/22,W,1257
40120,35th/Archer,1/10/22,W,843
40130,51st,1/10/22,W,317
40140,Dempster-Skokie,1/10/22,W,365
40150,Pulaski-Cermak,1/10/22,W,425
40160,LaSalle/Van Buren,1/10/22,W,662
40170,Ashland-Lake,1/10/22,W,800
40180,Oak Park-Forest Park,1/10/22,W,277
40190,Sox-35th-Dan Ryan,1/10/22,W,953
40210,Damen-Cermak,1/10/22,W,577
40220,Western-Forest Park,1/10/22,W,433
40230,Cumberland,1/10/22,W,830
40240,79th,1/10/22,W,2137
40250,Kedzie-Homan-Forest Park,1/10/22,W,569
40260,State/Lake,1/10/22,W,2656
40270,Main,1/10/22,W,274
40280,Central-Lake,1/10/22,W,700
40290,Ashland/63rd,1/10/22,W,328
40300,Indiana,1/10/22,W,216
40310,Western-Orange,1/10/22,W,1137
